SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.238R
DeviceName: Sensoria-C1-52AB
SerialNumber: C88ED8C159C3D31B
Location: 0x0001
Start: 2024-09-01T17:33:12+02:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,2043,11900,485,427,467,0.085938,0.566406,-0.039062,1.120000,-19.040001,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.463,
,,2044,11920,487,429,466,0.085938,0.566406,-0.039062,1.120000,-19.040001,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.463,
,,2045,11940,488,431,465,0.085938,0.566406,-0.039062,1.120000,-19.040001,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.493,
,,2046,11960,489,435,463,0.085938,0.566406,-0.039062,1.120000,-19.040001,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.522,
,,2047,11980,491,441,463,0.230469,0.695312,0.093750,0.000000,-11.200000,-10.080000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.523,
,,2048,12000,494,449,461,0.230469,0.695312,0.093750,0.000000,-11.200000,-10.080000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.554,
,,2049,12020,495,460,462,0.230469,0.695312,0.093750,0.000000,-11.200000,-10.080000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.584,
,,2050,12040,498,470,462,0.230469,0.695312,0.093750,0.000000,-11.200000,-10.080000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.584,
,,2051,12060,500,475,463,0.265625,0.652344,0.226562,-14.560000,1.120000,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.613,
,,2052,12080,502,477,462,0.265625,0.652344,0.226562,-14.560000,1.120000,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.641,
,,2053,12100,504,479,463,0.265625,0.652344,0.226562,-14.560000,1.120000,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.642,
,,2054,12120,504,477,463,0.265625,0.652344,0.226562,-14.560000,1.120000,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.671,
,,2055,12140,506,476,463,0.089844,0.664062,0.035156,-23.520000,6.720000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.702,
,,2056,12160,505,474,463,0.089844,0.664062,0.035156,-23.520000,6.720000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.712,
,,2057,12180,506,472,464,0.089844,0.664062,0.035156,-23.520000,6.720000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.733,
,,2058,12200,506,471,465,-0.187500,0.765625,-0.042969,-22.400000,6.720000,-16.799999,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.763,
,,2059,12220,507,470,465,-0.187500,0.765625,-0.042969,-22.400000,6.720000,-16.799999,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.764,
,,2060,12240,507,471,466,-0.187500,0.765625,-0.042969,-22.400000,6.720000,-16.799999,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.793,
,,2061,12260,506,474,466,-0.187500,0.765625,-0.042969,-22.400000,6.720000,-16.799999,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.821,
,,2062,12280,507,477,468,0.066406,0.753906,0.234375,-15.680000,8.960000,-15.680000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.822,
,,2063,12300,508,478,470,0.066406,0.753906,0.234375,-15.680000,8.960000,-15.680000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.853,
,,2064,12320,507,479,472,0.066406,0.753906,0.234375,-15.680000,8.960000,-15.680000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.884,
,,2065,12340,506,481,475,0.066406,0.753906,0.234375,-15.680000,8.960000,-15.680000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.885,
,,2066,12360,507,480,481,0.031250,0.703125,0.402344,-14.560000,21.280001,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.913,
,,2067,12380,506,479,486,0.031250,0.703125,0.402344,-14.560000,21.280001,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.941,
,,2068,12400,507,477,490,0.031250,0.703125,0.402344,-14.560000,21.280001,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.943,
,,2069,12420,507,474,493,0.031250,0.703125,0.402344,-14.560000,21.280001,-8.960000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:24.973,
,,2070,12440,506,471,497,0.089844,0.597656,0.105469,-17.920000,-6.720000,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.003,
,,2071,12460,504,465,500,0.089844,0.597656,0.105469,-17.920000,-6.720000,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.004,
,,2072,12480,504,463,503,0.089844,0.597656,0.105469,-17.920000,-6.720000,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.033,
,,2073,12500,502,455,506,-0.222656,0.761719,0.144531,-19.040001,-14.560000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.061,
,,2074,12520,502,454,507,-0.222656,0.761719,0.144531,-19.040001,-14.560000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.094,
,,2075,12540,502,449,510,-0.222656,0.761719,0.144531,-19.040001,-14.560000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.095,
,,2076,12560,500,448,512,-0.222656,0.761719,0.144531,-19.040001,-14.560000,-12.320000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.123,
,,2077,12580,500,446,512,0.031250,0.515625,0.179688,-11.200000,-15.680000,-5.600000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.154,
,,2078,12600,500,444,511,0.031250,0.515625,0.179688,-11.200000,-15.680000,-5.600000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.155,
,,2079,12620,500,442,511,0.031250,0.515625,0.179688,-11.200000,-15.680000,-5.600000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.183,
,,2080,12640,500,444,511,0.031250,0.515625,0.179688,-11.200000,-15.680000,-5.600000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.184,
,,2081,12660,498,441,511,0.027344,0.503906,0.167969,-11.200000,-13.440001,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-65,17:33:25.213,
,,2082,12680,497,439,511,0.027344,0.503906,0.167969,-11.200000,-13.440001,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.243,
,,2083,12700,496,440,508,0.027344,0.503906,0.167969,-11.200000,-13.440001,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.244,
,,2084,12720,497,438,510,0.027344,0.503906,0.167969,-11.200000,-13.440001,-7.840000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.273,
,,2085,12740,496,437,508,-0.023438,0.570312,0.308594,-12.320000,-10.080000,-13.440001,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.301,
,,2086,12760,496,436,508,-0.023438,0.570312,0.308594,-12.320000,-10.080000,-13.440001,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.303,
,,2087,12780,497,436,508,-0.023438,0.570312,0.308594,-12.320000,-10.080000,-13.440001,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.333,
,,2088,12800,495,436,510,-0.023438,0.570312,0.308594,-12.320000,-10.080000,-13.440001,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.363,
,,2089,12820,495,433,508,-0.039062,0.746094,0.343750,-4.480000,-14.560000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.364,
,,2090,12840,494,429,509,-0.039062,0.746094,0.343750,-4.480000,-14.560000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.393,
,,2091,12860,494,426,510,-0.039062,0.746094,0.343750,-4.480000,-14.560000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.423,
,,2092,12880,492,422,510,-0.039062,0.746094,0.343750,-4.480000,-14.560000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.424,
,,2093,12900,492,415,512,-0.199219,0.554688,0.101562,-2.240000,-23.520000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.454,
,,2094,12920,491,409,511,-0.199219,0.554688,0.101562,-2.240000,-23.520000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.483,
,,2095,12940,491,402,511,-0.199219,0.554688,0.101562,-2.240000,-23.520000,2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.484,
,,2096,12960,490,398,511,0.011719,0.792969,0.203125,-6.720000,-7.840000,-1.120000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.513,
,,2097,12980,488,393,510,0.011719,0.792969,0.203125,-6.720000,-7.840000,-1.120000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.543,
,,2098,13000,487,389,512,0.011719,0.792969,0.203125,-6.720000,-7.840000,-1.120000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.544,
,,2099,13020,487,385,512,0.011719,0.792969,0.203125,-6.720000,-7.840000,-1.120000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.573,
,,2100,13040,487,382,512,0.050781,0.406250,0.250000,-6.720000,0.000000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.603,
,,2101,13060,488,379,511,0.050781,0.406250,0.250000,-6.720000,0.000000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.604,
,,2102,13080,488,376,510,0.050781,0.406250,0.250000,-6.720000,0.000000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.633,
,,2103,13100,487,378,511,0.050781,0.406250,0.250000,-6.720000,0.000000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.663,
,,2104,13120,486,378,512,-0.027344,0.589844,0.312500,-7.840000,7.840000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.664,
,,2105,13140,486,378,512,-0.027344,0.589844,0.312500,-7.840000,7.840000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.693,
,,2106,13160,486,377,512,-0.027344,0.589844,0.312500,-7.840000,7.840000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.723,
,,2107,13180,488,380,512,-0.027344,0.589844,0.312500,-7.840000,7.840000,-2.240000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.724,
,,2108,13200,486,381,512,-0.058594,0.507812,0.253906,-7.840000,5.600000,-4.480000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.753,
,,2109,13220,487,384,512,-0.058594,0.507812,0.253906,-7.840000,5.600000,-4.480000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.784,
,,2110,13240,487,385,512,-0.058594,0.507812,0.253906,-7.840000,5.600000,-4.480000,0.551296,-0.028032,-0.074752,,0,0,0,0,0,,,,,,,,,-66,17:33:25.785,
,,2111,13260,488,385,512,-0.058594,0.507812,0.253906,-7.840000,5.600000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.813,
,,2112,13280,487,390,513,0.007812,0.605469,0.300781,-5.600000,4.480000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.843,
,,2113,13300,486,393,515,0.007812,0.605469,0.300781,-5.600000,4.480000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.844,
,,2114,13320,486,391,515,0.007812,0.605469,0.300781,-5.600000,4.480000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.873,
,,2115,13340,486,390,515,0.007812,0.605469,0.300781,-5.600000,4.480000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.903,
,,2116,13360,485,389,515,-0.125000,0.496094,0.339844,-2.240000,8.960000,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.904,
,,2117,13380,487,387,515,-0.125000,0.496094,0.339844,-2.240000,8.960000,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.934,
,,2118,13400,486,390,516,-0.125000,0.496094,0.339844,-2.240000,8.960000,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.964,
,,2119,13420,487,387,514,-0.039062,0.726562,0.296875,-2.240000,-3.360000,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.965,
,,2120,13440,485,385,514,-0.039062,0.726562,0.296875,-2.240000,-3.360000,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:25.993,
,,2121,13460,485,388,515,-0.039062,0.726562,0.296875,-2.240000,-3.360000,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.023,
,,2122,13480,485,386,515,-0.039062,0.726562,0.296875,-2.240000,-3.360000,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.024,
,,2123,13500,485,386,517,0.050781,0.476562,0.117188,-3.360000,-8.960000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.052,
,,2124,13520,485,388,516,0.050781,0.476562,0.117188,-3.360000,-8.960000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.083,
,,2125,13540,486,387,516,0.050781,0.476562,0.117188,-3.360000,-8.960000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.084,
,,2126,13560,486,386,516,0.050781,0.476562,0.117188,-3.360000,-8.960000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.114,
,,2127,13580,484,386,515,-0.019531,0.550781,0.507812,-8.960000,10.080000,-10.080000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.144,
,,2128,13600,486,386,515,-0.019531,0.550781,0.507812,-8.960000,10.080000,-10.080000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.145,
,,2129,13620,485,382,513,-0.019531,0.550781,0.507812,-8.960000,10.080000,-10.080000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.173,
,,2130,13640,485,384,513,-0.019531,0.550781,0.507812,-8.960000,10.080000,-10.080000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.203,
,,2131,13660,483,381,513,-0.089844,0.414062,0.296875,-2.240000,0.000000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.204,
,,2132,13680,484,381,511,-0.089844,0.414062,0.296875,-2.240000,0.000000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.233,
,,2133,13700,481,381,512,-0.089844,0.414062,0.296875,-2.240000,0.000000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.263,
,,2134,13720,481,379,511,-0.089844,0.414062,0.296875,-2.240000,-6.720000,-1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.264,
,,2135,13740,482,378,512,-0.066406,0.890625,0.265625,-2.240000,-6.720000,-1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.293,
,,2136,13760,482,378,511,-0.066406,0.890625,0.265625,-2.240000,-6.720000,-1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.323,
,,2137,13780,482,378,512,-0.066406,0.890625,0.265625,-2.240000,-6.720000,-1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.324,
,,2138,13800,482,377,512,-0.046875,0.796875,0.207031,-7.840000,-5.600000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.353,
,,2139,13820,481,376,512,-0.046875,0.796875,0.207031,-7.840000,-5.600000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.383,
,,2140,13840,481,377,513,-0.046875,0.796875,0.207031,-7.840000,-5.600000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.384,
,,2141,13860,481,374,513,-0.046875,0.796875,0.207031,-7.840000,-5.600000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.413,
,,2142,13880,481,374,513,-0.128906,0.734375,0.285156,-4.480000,1.120000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.443,
,,2143,13900,481,375,515,-0.128906,0.734375,0.285156,-4.480000,1.120000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.444,
,,2144,13920,481,373,512,-0.128906,0.734375,0.285156,-4.480000,1.120000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.474,
,,2145,13940,481,374,513,-0.128906,0.734375,0.285156,-4.480000,1.120000,-4.480000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.502,
,,2146,13960,481,375,515,-0.156250,0.617188,0.324219,0.000000,1.120000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.503,
,,2147,13980,480,376,515,-0.156250,0.617188,0.324219,0.000000,1.120000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.533,
,,2148,14000,481,377,516,-0.156250,0.617188,0.324219,0.000000,1.120000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.563,
,,2149,14020,479,377,516,-0.156250,0.617188,0.324219,0.000000,1.120000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.563,
,,2150,14040,480,376,516,0.085938,0.695312,0.375000,0.000000,-11.200000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.593,
,,2151,14060,480,377,518,0.085938,0.695312,0.375000,0.000000,-11.200000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.623,
,,2152,14080,479,377,518,0.085938,0.695312,0.375000,0.000000,-11.200000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.623,
,,2153,14100,479,376,518,0.085938,0.695312,0.375000,0.000000,-11.200000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.653,
,,2154,14120,478,378,519,-0.015625,0.507812,0.210938,2.240000,-17.920000,-3.360000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.683,
,,2155,14140,478,378,521,-0.015625,0.507812,0.210938,2.240000,-17.920000,-3.360000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.684,
,,2156,14160,479,377,521,-0.015625,0.507812,0.210938,2.240000,-17.920000,-3.360000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.713,
,,2157,14180,478,379,520,0.085938,0.382812,0.316406,1.120000,-13.440001,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.743,
,,2158,14200,478,379,522,0.085938,0.382812,0.316406,1.120000,-13.440001,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.743,
,,2159,14220,477,380,520,0.085938,0.382812,0.316406,1.120000,-13.440001,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.773,
,,2160,14240,478,379,521,0.085938,0.382812,0.316406,1.120000,-13.440001,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.802,
,,2161,14260,477,380,520,-0.058594,0.496094,0.375000,1.120000,-12.320000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.803,
,,2162,14280,478,381,520,-0.058594,0.496094,0.375000,1.120000,-12.320000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.833,
,,2163,14300,477,384,519,-0.058594,0.496094,0.375000,1.120000,-12.320000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.862,
,,2164,14320,477,388,519,-0.058594,0.496094,0.375000,1.120000,-12.320000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.863,
,,2165,14340,478,392,521,0.054688,0.636719,0.320312,0.000000,-19.040001,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.893,
,,2166,14360,479,396,521,0.054688,0.636719,0.320312,0.000000,-19.040001,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.923,
,,2167,14380,478,398,521,0.054688,0.636719,0.320312,0.000000,-19.040001,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.924,
,,2168,14400,478,400,521,0.054688,0.636719,0.320312,0.000000,-19.040001,1.120000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.953,
,,2169,14420,478,400,521,0.066406,0.699219,0.234375,1.120000,-19.040001,0.000000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.983,
,,2170,14440,480,399,520,0.066406,0.699219,0.234375,1.120000,-19.040001,0.000000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:26.984,
,,2171,14460,477,398,520,0.066406,0.699219,0.234375,1.120000,-19.040001,0.000000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.013,
,,2172,14480,480,396,522,0.066406,0.699219,0.234375,1.120000,-19.040001,0.000000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.043,
,,2173,14500,478,397,521,0.058594,0.710938,0.238281,2.240000,-6.720000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.044,
,,2174,14520,477,396,521,0.058594,0.710938,0.238281,2.240000,-6.720000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.073,
,,2175,14540,478,395,522,0.058594,0.710938,0.238281,2.240000,-6.720000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.103,
,,2176,14560,477,393,522,0.058594,0.710938,0.238281,2.240000,-6.720000,-6.720000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.104,
,,2177,14580,478,393,521,-0.027344,0.714844,0.339844,1.120000,-1.120000,-8.960000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.133,
,,2178,14600,478,393,522,-0.027344,0.714844,0.339844,1.120000,-1.120000,-8.960000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.163,
,,2179,14620,477,391,520,-0.027344,0.714844,0.339844,1.120000,-1.120000,-8.960000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.163,
,,2180,14640,477,393,520,-0.042969,0.699219,0.250000,4.480000,-1.120000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.193,
,,2181,14660,478,396,521,-0.042969,0.699219,0.250000,4.480000,-1.120000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.223,
,,2182,14680,477,397,522,-0.042969,0.699219,0.250000,4.480000,-1.120000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.223,
,,2183,14700,479,400,519,-0.042969,0.699219,0.250000,4.480000,-1.120000,-2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.253,
,,2184,14720,479,402,520,-0.136719,0.730469,0.257812,2.240000,13.440001,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.283,
,,2185,14740,479,401,519,-0.136719,0.730469,0.257812,2.240000,13.440001,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.284,
,,2186,14760,480,401,519,-0.136719,0.730469,0.257812,2.240000,13.440001,2.240000,0.560640,-0.046720,-0.224256,,0,0,0,0,0,,,,,,,,,-66,17:33:27.313,
